user_id,course_id,progress,rating,enrollment_date
13,100,1,,2024-12-13
50,144,9,,2025-03-31
48,47,89,2.0,2025-02-17
24,76,32,4.0,2025-06-01
76,124,36,2.0,2025-02-17
64,59,7,,2025-11-01
6,46,45,1.0,2025-04-09
60,43,91,5.0,2025-05-30
7,145,4,,2025-10-14
37,44,1,,2025-07-01
52,122,73,4.0,2025-04-09
12,99,12,,2025-04-02
43,127,72,3.0,2025-02-15
92,135,23,3.0,2025-09-06
82,55,82,3.0,2025-02-26
26,18,91,4.0,2025-08-31
95,134,85,4.0,2025-07-28
93,120,26,3.0,2024-11-28
20,89,57,3.0,2025-09-26
70,112,14,,2024-12-12
21,120,45,1.0,2025-09-05
76,146,2,,2025-10-22
89,105,17,,2025-05-27
30,107,23,4.0,2025-09-22
12,138,10,,2025-10-11
35,100,83,1.0,2025-03-29
26,60,72,4.0,2025-04-18
44,22,31,3.0,2025-01-16
10,40,14,,2025-06-09
76,137,91,3.0,2024-12-29
75,146,5,,2025-01-13
3,80,35,5.0,2025-08-20
14,57,20,,2025-11-01
12,83,68,1.0,2025-06-01
1,111,12,,2025-07-09
88,138,98,1.0,2024-12-31
61,44,48,4.0,2025-07-18
1,133,76,4.0,2025-01-31
54,6,44,2.0,2025-09-28
31,92,28,5.0,2025-09-05
1,143,79,4.0,2025-01-21
97,42,20,,2024-11-06
89,62,92,3.0,2025-03-24
45,85,66,2.0,2025-01-12
91,96,12,,2025-04-16
48,128,49,3.0,2025-11-02
56,4,76,3.0,2025-05-30
70,96,54,2.0,2025-08-27
47,59,15,,2025-01-07
7,58,62,5.0,2025-07-09
17,23,70,5.0,2025-08-12
73,11,62,2.0,2025-10-08
94,19,67,1.0,2025-09-19
19,53,0,,2025-07-01
21,150,25,1.0,2025-02-12
80,77,99,3.0,2025-04-17
83,75,96,1.0,2025-10-19
98,49,58,5.0,2025-06-11
71,32,50,5.0,2024-12-22
81,60,6,,2025-08-07
85,78,11,,2025-06-24
12,149,8,,2025-02-27
4,128,11,,2025-02-17
46,7,49,3.0,2025-03-03
43,97,67,4.0,2025-07-01
89,122,42,5.0,2025-05-12
68,125,100,2.0,2025-03-07
5,75,87,4.0,2025-06-26
63,64,79,5.0,2025-10-15
42,10,69,5.0,2025-03-28
36,8,70,2.0,2025-08-31
55,32,87,3.0,2025-08-16
74,23,83,2.0,2025-08-30
63,24,31,4.0,2024-12-23
59,148,20,,2025-09-16
55,143,55,5.0,2025-10-03
48,24,95,5.0,2025-07-28
92,77,63,1.0,2025-06-07
88,95,2,,2025-02-19
91,127,35,4.0,2025-01-20
4,46,22,2.0,2025-04-20
72,72,37,5.0,2025-05-18
19,54,20,,2025-06-03
16,91,89,2.0,2024-11-11
81,56,40,3.0,2025-02-04
65,123,59,5.0,2025-06-10
10,11,94,2.0,2025-08-23
42,146,67,5.0,2025-01-24
23,112,14,,2025-05-14
100,110,23,2.0,2025-02-02
70,117,2,,2025-09-04
16,32,58,3.0,2025-09-12
11,136,14,,2025-08-25
94,19,35,3.0,2025-05-23
57,32,100,4.0,2025-10-22
83,126,18,,2025-05-01
8,129,63,3.0,2025-06-28
18,19,9,,2024-12-21
51,62,32,5.0,2025-03-02
2,63,73,1.0,2025-01-02
51,75,26,3.0,2025-07-27
59,118,52,2.0,2025-02-15
11,96,25,5.0,2025-08-25
39,26,47,5.0,2024-12-31
79,35,89,1.0,2025-02-12
50,112,63,4.0,2025-09-26
54,84,24,2.0,2025-01-07
18,86,50,3.0,2025-09-29
51,93,11,,2025-09-13
23,26,69,4.0,2024-11-19
52,46,85,1.0,2025-03-20
75,97,40,2.0,2025-01-16
62,75,19,,2025-01-17
16,131,33,5.0,2025-05-11
62,99,9,,2025-06-19
87,127,53,5.0,2025-09-19
59,67,10,,2025-04-21
93,1,97,5.0,2025-03-23
30,40,95,5.0,2024-11-21
45,21,52,4.0,2025-05-23
23,80,38,5.0,2024-11-06
3,119,77,4.0,2025-05-26
6,57,31,4.0,2025-05-13
45,131,90,4.0,2025-09-28
10,149,52,3.0,2024-11-19
100,82,64,2.0,2025-02-01
69,128,76,5.0,2025-05-01
89,12,20,,2025-05-17
84,7,38,4.0,2025-03-23
81,124,93,1.0,2025-10-13
55,145,75,3.0,2025-10-21
29,140,79,5.0,2025-03-12
71,108,11,,2025-01-25
5,62,6,,2024-11-07
17,31,43,1.0,2025-10-17
93,91,69,4.0,2025-01-21
15,30,22,4.0,2025-07-01
49,27,23,2.0,2025-05-17
13,149,100,4.0,2024-12-24
79,135,45,1.0,2024-11-13
80,139,39,5.0,2025-07-06
86,113,93,1.0,2025-02-10
80,109,12,,2024-12-30
27,10,22,3.0,2024-12-25
52,28,75,1.0,2025-03-20
51,95,58,5.0,2025-02-04
40,45,86,2.0,2025-10-23
58,73,16,,2024-12-06
37,147,42,4.0,2025-01-02
7,31,91,2.0,2025-01-02
22,9,93,1.0,2024-12-04
1,113,51,2.0,2025-02-02
37,84,80,4.0,2024-11-02
1,111,26,1.0,2024-12-06
67,21,84,2.0,2025-10-14
71,73,86,5.0,2025-02-03
30,50,7,,2025-08-02
19,73,8,,2025-10-01
48,146,9,,2025-01-06
44,19,84,4.0,2024-12-08
54,46,12,,2025-04-01
64,82,22,3.0,2025-04-22
90,99,13,,2025-04-02
47,94,84,2.0,2025-08-04
48,34,77,2.0,2025-02-06
14,18,96,3.0,2024-12-31
96,16,55,4.0,2025-03-05
36,133,92,3.0,2025-10-15
44,76,96,3.0,2025-05-30
26,20,37,2.0,2024-11-07
9,54,51,2.0,2025-02-09
52,21,15,,2024-11-20
10,149,73,5.0,2025-03-10
69,86,94,3.0,2025-06-16
2,6,11,,2025-06-06
63,136,57,5.0,2025-01-15
75,66,73,4.0,2025-02-24
28,66,14,,2025-08-08
91,99,4,,2025-04-02
14,1,90,3.0,2025-10-14
27,15,39,5.0,2025-01-08
51,43,26,1.0,2025-07-12
79,39,29,1.0,2024-11-10
70,123,47,2.0,2025-09-08
93,27,68,4.0,2025-07-14
90,22,6,,2025-05-01
94,13,1,,2025-06-23
19,69,2,,2025-02-18
74,81,85,1.0,2025-05-19
51,109,69,3.0,2025-06-14
12,140,81,5.0,2024-11-27
19,44,88,1.0,2025-01-06
43,8,43,2.0,2025-06-04
5,7,46,3.0,2025-09-19
53,55,76,4.0,2025-04-21
89,64,64,4.0,2025-05-01
79,117,46,4.0,2025-11-01
52,27,5,,2025-02-18
95,111,59,3.0,2024-11-29
17,3,96,2.0,2025-04-02
99,101,35,5.0,2025-02-23
3,74,27,3.0,2025-09-11
61,14,42,2.0,2025-08-24
75,20,32,4.0,2025-05-09
23,65,11,,2024-11-07
30,131,69,4.0,2024-12-09
58,139,100,2.0,2025-04-13
63,72,55,3.0,2024-12-18
98,129,65,5.0,2024-11-04
81,110,6,,2025-06-02
42,57,8,,2024-12-13
95,113,36,1.0,2025-09-03
89,121,30,1.0,2025-03-06
82,108,2,,2025-03-03
8,116,63,2.0,2025-01-29
88,96,53,1.0,2025-05-01
65,42,70,2.0,2025-02-14
6,31,38,5.0,2024-11-05
89,83,89,3.0,2025-01-22
72,48,71,3.0,2025-04-27
10,48,87,4.0,2025-03-17
7,72,98,1.0,2025-05-19
96,72,17,,2025-07-30
95,34,77,1.0,2025-05-26
43,92,29,1.0,2025-07-10
12,118,93,2.0,2024-11-20
16,146,69,3.0,2025-08-06
82,69,87,4.0,2024-12-29
16,39,13,,2025-05-19
7,99,89,3.0,2025-10-31
1,149,7,,2025-10-19
13,94,96,4.0,2024-12-09
93,24,97,2.0,2025-09-06
27,117,38,5.0,2025-06-13
60,45,68,2.0,2024-12-13
6,22,52,5.0,2025-09-28
52,101,34,3.0,2025-08-29
71,130,90,1.0,2025-10-31
41,81,35,2.0,2024-12-24
39,10,20,,2024-12-16
2,48,44,2.0,2025-02-18
26,60,25,2.0,2025-06-21
12,15,49,3.0,2025-01-16
69,29,19,,2024-12-07
67,36,47,1.0,2025-03-19
95,15,65,2.0,2025-07-21
53,70,74,2.0,2025-03-01
50,145,89,3.0,2025-02-19
63,130,60,3.0,2025-05-09
74,109,46,3.0,2025-06-19
73,129,29,4.0,2025-08-07
65,92,86,4.0,2025-10-15
73,47,59,2.0,2025-03-20
50,56,93,4.0,2025-05-19
15,97,39,5.0,2024-12-03
42,71,81,1.0,2025-02-06
85,3,24,2.0,2025-05-23
96,33,82,3.0,2025-02-17
32,85,19,,2025-09-04
56,13,94,5.0,2025-03-23
71,96,18,,2025-10-09
25,64,63,3.0,2025-09-17
91,54,35,2.0,2025-08-14
80,113,20,,2025-05-31
61,96,100,2.0,2025-08-20
93,16,31,2.0,2025-10-22
77,21,26,3.0,2025-08-03
27,74,87,5.0,2025-09-11
40,18,75,5.0,2025-06-20
92,48,78,2.0,2025-04-08
30,89,45,5.0,2024-12-13
19,82,74,2.0,2024-12-22
93,7,54,2.0,2025-10-22
87,111,78,1.0,2025-02-25
43,104,75,3.0,2025-05-22
83,143,52,4.0,2024-12-17
66,41,17,,2025-08-20
11,99,47,2.0,2025-04-21
73,89,76,2.0,2024-11-04
100,139,79,2.0,2025-07-29
96,14,33,4.0,2025-02-04
30,85,47,1.0,2025-05-12
32,14,74,3.0,2024-12-14
85,118,51,3.0,2025-05-09
52,139,85,1.0,2025-10-15
76,56,42,5.0,2024-12-29
48,67,30,5.0,2025-05-05
42,86,41,4.0,2025-03-16
30,20,100,1.0,2025-06-23
33,62,39,4.0,2025-10-07
96,43,90,1.0,2025-02-28
64,82,31,4.0,2025-07-14
42,53,85,2.0,2025-09-06
38,85,21,3.0,2025-08-23
72,96,63,4.0,2025-03-10
44,73,34,3.0,2025-06-18
11,60,14,,2025-09-23
79,5,70,1.0,2025-07-10
100,139,9,,2025-10-22
29,81,19,,2024-11-02
83,57,73,3.0,2025-03-07
89,5,73,5.0,2025-02-28
16,46,41,1.0,2025-05-08
15,37,25,1.0,2025-03-24
94,72,14,,2025-09-05
34,32,66,2.0,2025-03-23
11,16,50,3.0,2025-09-28
45,37,49,3.0,2025-10-19
78,52,22,2.0,2025-05-30
29,90,66,4.0,2025-02-05
87,78,10,,2024-12-10
47,34,14,,2025-04-05
56,76,7,,2024-11-14
53,89,75,4.0,2025-02-10
70,13,48,5.0,2025-01-06
12,53,30,4.0,2024-11-28
43,77,30,4.0,2025-09-11
54,62,79,1.0,2025-04-27
79,135,6,,2025-06-07
20,7,13,,2024-12-22
21,120,77,1.0,2025-04-02
63,142,67,1.0,2025-03-13
62,41,76,1.0,2025-07-18
17,83,96,3.0,2025-10-23
84,138,7,,2025-02-08
31,93,77,5.0,2025-05-22
16,150,26,1.0,2024-11-29
69,131,81,2.0,2025-05-01
43,99,30,2.0,2025-03-19
25,56,29,1.0,2025-08-30
1,139,43,4.0,2024-12-17
46,36,77,5.0,2025-08-24
13,53,46,1.0,2025-02-27
73,139,88,3.0,2024-12-20
41,75,10,,2024-11-12
4,55,75,1.0,2025-03-17
81,73,93,5.0,2025-06-30
35,83,49,1.0,2025-07-17
54,47,98,1.0,2025-09-28
2,93,39,4.0,2025-03-01
79,13,25,4.0,2025-08-07
14,15,32,3.0,2025-10-29
84,110,78,4.0,2025-05-26
88,28,75,5.0,2025-04-28
7,94,66,2.0,2025-10-16
9,80,9,,2025-10-29
56,90,14,,2024-11-27
68,145,55,1.0,2025-09-29
71,79,46,3.0,2025-04-07
51,67,99,2.0,2025-01-06
39,14,17,,2025-04-17
44,124,54,3.0,2024-12-11
53,28,77,5.0,2025-08-24
35,125,57,3.0,2025-10-29
75,76,88,4.0,2025-05-04
26,55,41,5.0,2025-09-26
96,29,20,,2025-07-08
62,3,94,1.0,2025-03-13
86,44,0,,2025-03-10
11,91,51,3.0,2025-01-25
86,135,70,2.0,2024-12-24
28,80,18,,2025-07-13
100,120,59,1.0,2025-02-08
93,33,13,,2025-06-19
40,13,75,2.0,2025-03-09
84,72,85,3.0,2024-11-08
46,63,64,1.0,2025-08-31
42,30,46,4.0,2024-11-07
61,53,94,3.0,2025-01-24
13,60,79,5.0,2025-03-17
28,141,22,5.0,2025-10-24
1,139,100,3.0,2025-03-08
27,69,91,4.0,2025-04-18
100,12,31,1.0,2024-12-01
1,21,10,,2025-10-21
62,64,65,1.0,2025-08-09
47,150,39,3.0,2025-09-12
12,83,35,5.0,2025-08-07
76,139,55,5.0,2025-05-03
23,2,24,2.0,2025-09-15
26,65,83,4.0,2025-08-25
53,138,65,4.0,2025-01-20
3,68,84,2.0,2025-09-10
59,119,37,1.0,2025-03-10
22,95,22,2.0,2025-02-20
25,29,78,3.0,2025-10-26
49,83,32,1.0,2025-08-12
10,42,0,,2024-11-25
4,35,7,,2025-01-19
13,121,34,3.0,2025-05-01
98,30,51,4.0,2025-09-06
7,86,63,3.0,2025-03-19
2,149,21,2.0,2025-10-08
52,33,50,4.0,2025-02-12
11,24,13,,2025-02-25
5,6,90,1.0,2025-05-14
68,113,82,2.0,2025-06-18
66,142,62,3.0,2025-06-06
48,100,95,2.0,2025-10-29
52,34,52,5.0,2025-06-08
27,2,39,4.0,2025-09-10
75,84,3,,2025-05-29
37,123,66,2.0,2025-09-29
63,103,27,3.0,2024-11-09
46,29,90,3.0,2025-10-09
89,1,88,1.0,2025-01-17
3,103,94,1.0,2024-11-09
73,127,12,,2025-03-05
21,17,34,3.0,2025-06-26
94,47,1,,2025-09-30
100,71,63,3.0,2024-12-05
57,82,93,4.0,2025-09-08
24,101,33,2.0,2025-08-31
1,56,85,2.0,2025-01-03
47,72,94,1.0,2025-06-20
41,52,68,4.0,2025-04-30
76,29,55,2.0,2025-08-24
23,141,94,3.0,2025-09-05
23,134,3,,2024-12-03
15,56,66,1.0,2025-04-09
91,37,66,4.0,2025-06-20
19,50,66,4.0,2025-09-29
2,118,67,5.0,2025-08-19
10,51,8,,2025-09-17
3,70,19,,2025-05-10
30,110,77,4.0,2025-07-09
18,48,66,2.0,2024-11-18
21,107,87,1.0,2025-09-12
47,134,39,5.0,2025-04-12
70,84,10,,2025-09-17
90,7,16,,2025-07-30
31,3,32,1.0,2025-03-09
79,116,31,2.0,2025-01-12
27,29,89,5.0,2025-05-26
33,91,73,5.0,2025-09-09
24,132,39,4.0,2024-11-24
87,35,47,1.0,2025-08-05
3,127,87,3.0,2025-01-14
95,113,56,3.0,2025-03-01
17,138,43,1.0,2025-07-01
87,70,44,1.0,2025-01-09
82,66,10,,2025-10-01
52,17,87,1.0,2025-09-19
22,136,42,5.0,2025-03-24
83,100,64,1.0,2025-10-09
94,93,4,,2025-02-02
65,52,75,3.0,2025-10-30
40,41,58,5.0,2025-02-18
83,61,30,5.0,2025-01-03
56,122,64,4.0,2025-09-30
74,96,8,,2025-05-28
1,146,43,5.0,2025-03-05
45,110,1,,2025-10-29
90,28,83,1.0,2025-08-29
17,20,59,3.0,2024-11-02
83,68,70,1.0,2025-10-18
96,137,20,,2025-01-12
27,19,53,1.0,2025-01-27
7,99,47,5.0,2025-06-09
79,33,37,4.0,2025-09-27
53,23,93,4.0,2024-12-11
62,130,66,5.0,2024-11-12
13,32,18,,2025-07-15
11,149,78,3.0,2025-09-10
78,149,2,,2025-07-16
2,90,26,3.0,2025-04-09
9,49,76,4.0,2025-08-29
70,78,81,5.0,2024-11-13
14,114,52,1.0,2025-06-18
69,97,32,2.0,2025-10-10
42,133,15,,2025-04-13
58,147,13,,2025-07-02
8,63,17,,2025-10-18
23,55,61,2.0,2025-04-25
22,63,4,,2024-11-17
4,31,43,4.0,2024-12-10
42,15,79,3.0,2025-08-28
48,55,62,3.0,2025-08-17
92,34,88,1.0,2025-09-26
98,147,11,,2025-10-19
15,84,78,4.0,2025-04-25
23,110,51,1.0,2025-10-03
24,51,41,1.0,2025-04-17
25,115,56,1.0,2024-11-11
16,24,43,4.0,2025-06-23
91,92,52,3.0,2025-07-28
72,130,14,,2025-09-23
36,40,91,1.0,2024-11-25
61,6,54,2.0,2025-09-04
37,120,84,3.0,2024-11-23
82,144,68,1.0,2024-11-16
22,139,89,2.0,2025-01-24
73,82,76,3.0,2025-09-28
3,110,92,3.0,2025-11-01
80,114,41,5.0,2025-04-02
50,72,45,4.0,2025-01-09
94,145,26,4.0,2025-10-16
26,29,6,,2025-08-24
26,76,98,5.0,2025-04-03
79,98,63,4.0,2025-01-14
87,94,6,,2025-04-18
99,111,51,1.0,2025-05-31
12,106,42,2.0,2024-12-01
21,25,98,4.0,2025-10-29
40,129,44,5.0,2025-04-14
5,73,68,4.0,2025-03-28
16,139,82,4.0,2025-08-12
23,63,89,5.0,2024-11-11
77,21,76,4.0,2025-10-03
86,55,23,1.0,2025-02-20
70,55,19,,2024-12-18
31,35,61,4.0,2025-07-26
31,58,6,,2025-10-20
31,45,41,3.0,2025-10-17
72,65,50,2.0,2024-11-19
83,148,27,4.0,2025-04-13
86,116,31,5.0,2025-04-17
51,53,46,3.0,2025-10-08
94,87,83,4.0,2024-11-07
89,89,86,3.0,2024-12-01
8,38,13,,2025-02-19
87,109,37,2.0,2024-12-28
3,42,46,1.0,2025-06-10
27,88,9,,2025-04-20
24,140,90,5.0,2025-10-29
21,111,64,5.0,2025-06-23
54,45,31,2.0,2024-12-13
6,37,91,4.0,2025-04-11
74,125,27,1.0,2024-11-07
48,124,10,,2025-04-19
59,10,80,5.0,2025-02-11
35,118,65,3.0,2025-04-18
5,85,74,1.0,2024-11-08
53,40,22,5.0,2025-07-23
77,56,65,2.0,2024-12-13
64,127,62,4.0,2025-05-04
48,80,83,5.0,2025-03-24
18,17,65,1.0,2025-05-22
65,122,97,1.0,2025-09-22
38,102,84,3.0,2025-04-03
69,148,64,2.0,2025-01-13
70,22,99,2.0,2024-11-08
63,127,43,1.0,2025-03-16
47,67,64,5.0,2025-05-19
2,44,53,1.0,2025-04-16
47,27,35,4.0,2024-11-03
95,120,64,5.0,2024-12-17
5,30,97,4.0,2025-06-07
87,105,95,5.0,2025-04-08
83,147,72,4.0,2025-01-25
5,31,68,4.0,2025-05-17
61,54,51,5.0,2025-10-20
84,41,93,1.0,2024-11-15
71,104,72,5.0,2025-02-01
83,134,0,,2025-05-28
44,87,30,4.0,2025-03-06
22,101,38,1.0,2025-03-28
14,99,24,4.0,2025-04-13
28,20,78,1.0,2025-06-10
85,74,49,4.0,2025-04-19
50,32,72,3.0,2025-02-21
16,27,1,,2024-11-26
89,39,100,2.0,2025-04-06
45,77,8,,2025-07-05
37,70,19,,2025-09-26
28,19,65,5.0,2025-10-13
85,23,95,2.0,2025-10-22
69,45,7,,2025-07-26
48,9,60,3.0,2025-07-12
1,51,25,1.0,2025-04-11
12,140,83,1.0,2025-09-26
48,66,46,1.0,2025-09-04
28,148,57,1.0,2025-03-15
33,41,66,4.0,2025-03-29
38,78,61,5.0,2025-01-23
92,106,2,,2025-07-19
46,102,86,5.0,2025-01-10
61,14,45,5.0,2024-11-08
99,50,81,1.0,2025-06-21
93,51,2,,2025-09-07
52,141,38,1.0,2025-02-23
100,99,38,1.0,2025-02-18
83,115,40,1.0,2025-06-02
81,3,64,3.0,2025-10-29
1,83,92,1.0,2025-03-18
11,38,12,,2025-06-21
48,137,23,4.0,2025-08-30
24,48,75,4.0,2025-06-18
65,1,21,4.0,2025-02-07
33,107,52,5.0,2025-07-09
70,145,18,,2025-08-25
87,137,53,2.0,2025-03-31
30,131,77,1.0,2025-01-03
60,67,21,1.0,2025-06-15
48,145,49,2.0,2025-08-31
98,12,41,5.0,2025-02-23
27,41,69,5.0,2024-12-13
27,91,99,1.0,2025-01-08
100,136,83,5.0,2025-08-06
76,132,67,1.0,2024-11-05
7,3,1,,2025-10-13
80,46,1,,2024-11-12
66,145,89,5.0,2025-07-16
11,45,0,,2025-10-03
10,90,28,2.0,2025-06-04
23,35,44,3.0,2024-12-27
98,44,19,,2025-08-12
72,90,55,5.0,2024-12-16
23,12,61,4.0,2025-05-11
44,132,60,2.0,2025-06-18
18,36,73,3.0,2025-04-23
66,19,59,4.0,2025-09-15
87,114,46,4.0,2025-08-29
75,41,1,,2025-09-19
43,77,72,3.0,2025-03-10
18,30,9,,2025-01-22
98,28,34,2.0,2024-12-03
1,73,55,2.0,2025-09-18
59,135,65,2.0,2025-04-14
53,116,33,4.0,2025-03-10
47,131,80,4.0,2025-07-07
53,46,11,,2025-06-17
58,120,23,1.0,2025-03-19
98,20,63,2.0,2025-08-31
93,130,83,4.0,2025-05-22
68,135,30,1.0,2025-03-11
61,70,14,,2025-04-04
63,89,68,1.0,2025-03-23
75,149,63,2.0,2025-08-05
99,81,87,2.0,2024-12-02
28,23,97,3.0,2025-06-28
20,9,9,,2025-01-17
36,100,26,5.0,2025-03-24
80,138,45,5.0,2025-02-20
99,150,100,5.0,2025-05-15
34,73,29,1.0,2025-01-19
28,8,92,2.0,2025-05-06
13,67,85,2.0,2025-03-20
13,108,68,3.0,2024-12-30
70,74,23,1.0,2024-12-28
63,47,38,2.0,2025-01-06
14,104,79,2.0,2025-03-07
74,93,50,4.0,2024-12-23
21,9,61,1.0,2025-08-21
64,66,99,4.0,2024-11-16
34,32,39,5.0,2025-02-15
2,100,29,5.0,2025-07-20
57,76,80,5.0,2025-05-15
22,1,36,2.0,2025-02-24
82,30,94,5.0,2025-04-11
98,13,10,,2024-11-22
51,95,67,3.0,2024-12-29
56,1,84,2.0,2025-06-23
19,38,0,,2025-07-10
34,3,92,2.0,2025-10-31
26,81,25,2.0,2025-02-27
86,72,59,1.0,2025-05-04
10,15,47,4.0,2025-09-26
19,145,78,3.0,2024-11-02
87,48,92,1.0,2025-10-19
36,6,21,5.0,2025-03-24
15,44,5,,2025-02-08
8,50,41,5.0,2025-03-16
5,95,97,5.0,2025-06-09
41,106,50,4.0,2025-02-17
38,13,97,4.0,2025-06-28
52,114,85,5.0,2025-10-13
96,137,74,1.0,2024-11-23
72,149,95,2.0,2025-01-20
41,128,30,2.0,2025-06-26
51,60,46,2.0,2025-07-03
52,110,77,3.0,2025-08-22
50,14,11,,2025-08-07
32,147,67,2.0,2025-02-13
46,87,74,1.0,2025-11-01
85,123,72,2.0,2024-11-24
78,3,90,5.0,2025-08-28
66,83,83,5.0,2025-01-17
79,130,82,3.0,2025-10-16
49,142,96,4.0,2025-06-16
65,101,25,4.0,2025-10-16
95,144,10,,2025-02-07
11,30,65,1.0,2025-02-16
53,36,61,1.0,2025-08-07
83,117,29,2.0,2025-02-22
50,94,64,1.0,2025-07-06
5,38,91,2.0,2025-10-07
14,101,13,,2025-05-18
76,35,17,,2025-02-24
27,65,25,2.0,2024-11-10
34,38,72,2.0,2025-08-06
58,132,49,2.0,2025-01-09
70,44,24,5.0,2024-12-09
33,28,72,5.0,2025-09-16
68,134,73,2.0,2025-04-06
36,70,26,2.0,2025-10-09
76,96,99,3.0,2025-03-10
22,82,91,3.0,2025-09-13
12,113,7,,2025-07-30
3,124,83,2.0,2025-03-02
60,63,18,,2025-06-10
3,69,4,,2025-03-08
46,71,79,2.0,2025-05-02
61,8,66,1.0,2025-02-24
93,129,40,3.0,2025-07-03
79,40,89,2.0,2024-12-23
23,115,84,5.0,2025-04-20
64,86,90,2.0,2025-04-07
91,134,4,,2025-04-30
46,60,42,3.0,2025-09-05
9,63,14,,2025-07-07
4,37,55,1.0,2024-12-13
20,111,87,2.0,2025-11-02
66,123,54,2.0,2025-07-30
62,17,5,,2024-11-30
1,101,40,5.0,2025-09-19
62,52,89,5.0,2025-02-11
50,145,84,3.0,2025-04-13
9,67,22,4.0,2025-03-19
53,131,42,4.0,2025-07-20
100,127,61,3.0,2024-11-21
39,81,39,2.0,2025-08-29
2,51,57,1.0,2025-09-17
75,6,80,2.0,2025-05-23
26,98,69,3.0,2025-08-17
11,43,45,2.0,2025-03-25
45,129,3,,2025-02-21
81,97,26,3.0,2024-11-27
22,148,46,5.0,2025-09-13
50,80,9,,2025-07-09
78,58,87,5.0,2025-09-09
95,92,19,,2025-04-29
87,80,18,,2024-12-29
8,127,50,2.0,2025-08-29
68,36,52,1.0,2025-07-02
28,1,93,5.0,2025-09-29
70,93,46,5.0,2024-11-21
10,82,90,4.0,2025-08-09
55,132,11,,2025-05-16
79,98,100,2.0,2025-04-06
11,91,98,5.0,2025-02-05
14,110,35,4.0,2025-02-05
30,121,91,2.0,2025-07-01
38,149,59,3.0,2025-05-08
40,16,31,2.0,2024-11-03
38,122,58,2.0,2025-11-02
55,132,10,,2025-04-06
38,112,13,,2025-04-16
53,77,53,1.0,2025-02-19
23,55,93,4.0,2025-04-05
39,82,57,3.0,2025-02-26
80,89,99,3.0,2025-07-24
43,4,29,2.0,2025-08-06
64,97,55,2.0,2025-07-04
36,34,93,5.0,2025-07-26
1,64,27,5.0,2025-05-21
59,115,93,4.0,2025-03-04
40,128,92,3.0,2025-02-02
36,121,26,5.0,2024-11-11
10,48,29,2.0,2025-01-15
63,146,57,4.0,2025-08-01
97,39,15,,2024-12-18
84,53,54,5.0,2025-06-09
97,133,55,3.0,2025-04-27
4,84,87,5.0,2025-05-15
35,66,64,5.0,2025-01-15
39,117,49,2.0,2024-11-24
55,31,44,5.0,2025-02-08
21,65,20,,2025-01-12
70,75,33,1.0,2025-05-24
91,20,18,,2025-09-11
76,41,90,2.0,2025-05-16
4,113,66,2.0,2025-02-26
7,119,45,3.0,2024-11-09
34,5,59,2.0,2025-05-03
46,8,100,3.0,2025-09-19
96,144,92,3.0,2025-08-10
52,41,60,4.0,2024-12-30
81,44,47,5.0,2025-03-11
80,61,66,2.0,2025-04-14
75,137,88,4.0,2024-12-07
34,6,5,,2025-05-14
30,2,18,,2025-03-23
38,6,20,,2025-09-22
22,41,29,4.0,2025-02-16
75,77,47,1.0,2025-06-24
81,75,27,5.0,2025-06-01
49,150,95,3.0,2025-05-14
54,28,54,4.0,2025-05-04
9,130,31,3.0,2024-11-26
79,123,55,4.0,2024-11-14
57,92,93,5.0,2025-08-31
80,150,43,1.0,2025-04-13
1,65,49,2.0,2025-04-04
28,71,39,1.0,2025-10-23
54,140,75,1.0,2025-08-28
63,137,64,1.0,2025-10-13
47,88,28,4.0,2025-05-08
44,43,13,,2025-06-03
83,133,61,2.0,2025-07-21
90,133,48,5.0,2025-03-23
92,18,39,5.0,2025-01-15
50,11,34,1.0,2025-06-21
86,112,73,3.0,2025-10-26
84,146,21,5.0,2025-08-12
77,25,100,2.0,2025-09-29
72,27,43,3.0,2025-03-10
3,108,20,,2024-12-12
60,30,34,4.0,2025-07-27
58,55,55,4.0,2025-10-17
82,73,69,4.0,2025-10-24
95,100,80,5.0,2025-07-24
16,128,22,5.0,2025-07-14
6,2,4,,2024-12-13
15,109,50,3.0,2025-01-24
79,141,14,,2025-06-02
3,114,85,2.0,2025-07-30
21,64,6,,2024-11-25
17,106,12,,2024-12-08
61,68,89,1.0,2025-08-05
62,28,34,2.0,2025-01-29
25,33,87,3.0,2025-06-12
62,143,77,2.0,2025-03-09
39,126,51,1.0,2025-02-18
96,107,35,2.0,2025-11-01
1,94,12,,2025-05-18
99,50,34,1.0,2025-10-23
81,67,88,4.0,2025-04-10
96,130,27,1.0,2025-07-26
61,12,32,1.0,2024-12-11
71,35,45,1.0,2025-04-28
23,110,98,5.0,2025-03-29
98,59,76,3.0,2025-05-15
19,131,1,,2025-05-24
91,149,42,2.0,2025-04-17
100,90,4,,2024-12-21
45,103,52,4.0,2025-07-15
50,72,18,,2024-12-15
49,122,5,,2025-06-14
77,118,99,2.0,2025-05-29
100,28,83,1.0,2025-09-23
71,48,100,3.0,2025-04-09
82,47,48,2.0,2025-01-01
11,34,24,2.0,2025-01-23
26,86,75,5.0,2025-03-27
48,96,21,2.0,2025-01-17
10,119,65,3.0,2025-02-24
3,88,52,2.0,2025-09-29
8,118,55,5.0,2025-03-25
40,138,16,,2024-12-10
40,138,90,4.0,2025-04-19
71,142,44,5.0,2025-05-04
